overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5.0,True,"08 22, 2016",AW8UBYMNJ894V,B000KPIHQ4,,Cognizant Consumer,"pinnacle seems cushioning husband likes better . 's tried powerstep inserts well brands . must insert . 6 ' 3 '' weighs 257lbs bone spurs ( plantar fasciitis ) high instep . active wears shoes . bone spurs rarely bother . remember replace every 3 months wear every day , especially weigh average and/or run .",Personal favorite,1471824000,,
5.0,True,"03 23, 2016",A265UZVOZWTTXQ,B000KPIHQ4,,William_Jasper,excellent insole good support .,Five Stars,1458691200,,
5.0,True,"06 24, 2015",AW8UBYMNJ894V,B000KPIHQ4,,Cognizant Consumer,little cushion powerstep protech arch maybe little lower . love styles . excellent plantar fasciitis neuromas .,Great comfort!,1435104000,,
5.0,True,"11 17, 2014",A265UZVOZWTTXQ,B000KPIHQ4,,William_Jasper,insoles help heels feel much better . would never wear pair athletic shoes original insoles .,These insoles help my heel feels much better. I would never wear a pair of athletic ...,1416182400,,
2.0,True,"01 25, 2018",A3HX4X3TIABWOV,B000V0IBDM,,Denise A. Conte,relieved plantar fascitis 3 days . unbearable pain returned full force . recommended podiatrist .,These were recommended by my Podiatrist,1516838400,,
2.0,True,"01 5, 2017",AW8UBYMNJ894V,B000V0IBDM,,Cognizant Consumer,"6th pair best thing ever plantar fasciitis resultant neuromas . unfortunately , ones ordered smartdestination must seconds kill feet . hard plastic insert rubs outside edges feet . unable exchange waited one day late use walking shoes .",Not the same as all my other pairs.,1483574400,,
5.0,True,"10 17, 2016",A265UZVOZWTTXQ,B000V0IBDM,,William_Jasper,used inserts years . provide great support .,Great inserts,1476662400,,
5.0,True,"08 22, 2016",AW8UBYMNJ894V,B000V0IBDM,,Cognizant Consumer,"pinnacle seems cushioning husband likes better . 's tried powerstep inserts well brands . must insert . 6 ' 3 '' weighs 257lbs bone spurs ( plantar fasciitis ) high instep . active wears shoes . bone spurs rarely bother . remember replace every 3 months wear every day , especially weigh average and/or run .",Personal favorite,1471824000,,
5.0,True,"03 23, 2016",A265UZVOZWTTXQ,B000V0IBDM,,William_Jasper,excellent insole good support .,Five Stars,1458691200,,
5.0,True,"06 24, 2015",AW8UBYMNJ894V,B000V0IBDM,,Cognizant Consumer,little cushion powerstep protech arch maybe little lower . love styles . excellent plantar fasciitis neuromas .,Great comfort!,1435104000,,
5.0,True,"11 17, 2014",A265UZVOZWTTXQ,B000V0IBDM,,William_Jasper,insoles help heels feel much better . would never wear pair athletic shoes original insoles .,These insoles help my heel feels much better. I would never wear a pair of athletic ...,1416182400,,
1.0,True,"03 12, 2018",A3QY3THQ42WSCQ,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,waaaay big,One Star,1520812800,,
5.0,True,"02 8, 2018",AGZ5OOZVDO194,B000YFSR5G,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Amazon Customer,comfortable,Five Stars,1518048000,,
4.0,True,"07 1, 2010",A3GJ3DJU1RXOHN,B000YFSR4W,,JCW,"great price product , though sizes tend bigger ( based mens size think ) . n't size chart refer ordering , ended buying two , difference size .",size runs big,1277942400,35,
5.0,True,"10 25, 2017",A232J1FHOQI5YN,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Navy'}",Louis Robbio,good product price . used day problem .,Five Stars,1508889600,,
5.0,True,"10 14, 2017",A2ON4RYI9Z4SQ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Light Steel'}",Fhteacher,good fit even washing hot water force shrinking . 30 inch inseam 34 waist got medium size . note sweatpants thick good warm climates . good quality great price .,Good fit,1507939200,3,
1.0,True,"03 12, 2018",A3QY3THQ42WSCQ,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,waaaay big,One Star,1520812800,,
5.0,True,"07 30, 2017",A232J1FHOQI5YN,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Light Steel'}",Louis Robbio,excellent value . comfortable .,Excellent Product,1501372800,,
5.0,True,"06 16, 2017",A1EZN3E9R322YJ,B000YFSR5G,"{'Size:': ' XXX-Large', 'Color:': ' Deep Royal'}",wayne ereira,"typical hanes quality . good weight , sized right , made pretty well",Typical Quality,1497571200,,
3.0,True,"04 18, 2017",A3T8NHQYBQSV1X,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Mark,waist string broke first time trying . luckily n't really need wast string would nice break . said pants fit expected comfortable . probably shop around next time make sweatpant purchase .,Don't sweat the pants,1492473600,,
5.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Charcoal Heather'}",jami,"fit perfectly . bought dark grey , n't fade",Five Stars,1492041600,,
3.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,fit great . fade bad,Three Stars,1492041600,,
4.0,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,give four stars pants pockets .,Four Stars,1491350400,,
3.0,True,"03 24, 2017",A1G0HYMR02WM2W,B000YFSR5G,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Cici Ciconia,average product . described .,Three Stars,1490313600,,
5.0,True,"02 8, 2018",AGZ5OOZVDO194,B000YFSR4W,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Amazon Customer,comfortable,Five Stars,1518048000,,
5.0,True,"03 11, 2017",A2BFZUQ2XV535H,B000YFSR5G,"{'Size:': ' Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,comfy fit,Five Stars,1489190400,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",Sammy C.,nice pants small medium . return .,Returned also,1487635200,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Sammy C.,nice pants small medium . returned .,Returned,1487635200,,
4.0,True,"02 21, 2017",A1Y01U6OZLZE7I,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Heather Devine,"comfy . pockets , theyd awesome ! bought lounge around husband stolen . might buy another pair !",Comfy and warm.,1487635200,,
1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR5G,,Sondra McDonald,"terribly disappointed , pants way large legs , husband looked like wearing blown clown pants .","Was terribly disappointed, the pants were way too large in ...",1486512000,,
3.0,True,"02 1, 2017",A1G0HYMR02WM2W,B000YFSR5G,"{'Size:': ' XXX-Large', 'Color:': ' Light Steel'}",Cici Ciconia,described .,Three Stars,1485907200,,
5.0,True,"01 23, 2017",A2BFZUQ2XV535H,B000YFSR5G,,Amazon Customer,comfy wearing home .,Five Stars,1485129600,,
5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B000YFSR5G,,ladybug,comfortable soft .,Hanes pants,1457395200,,
2.0,True,"10 26, 2015",A26TEJJ6YOGWMZ,B000YFSR5G,,Henry A.,fit well . comfortable . switched `` fruit loom '' . fruit loom somewhat oversized fit well comfortable .,"Was not comfortable. Switched to ""Fruit of the loom""",1445817600,,
3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B000YFSR5G,,Wildcat,"pockets huge , bottom pants go shoes",large with no pockets,1433980800,,
4.0,True,"05 24, 2015",A2UUEV4MYOJY66,B000YFSR5G,,Fix-it Man,much wearing anything jeans . fit ok size . nice lounging around house .,Fleece Pants,1432425600,,
5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B000YFSR5G,,ladybug,comfortable soft .,Hanes pants,1457395200,,
2.0,True,"10 26, 2015",A26TEJJ6YOGWMZ,B000YFSR5G,,Henry A.,fit well . comfortable . switched `` fruit loom '' . fruit loom somewhat oversized fit well comfortable .,"Was not comfortable. Switched to ""Fruit of the loom""",1445817600,,
3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B000YFSR5G,,Wildcat,"pockets huge , bottom pants go shoes",large with no pockets,1433980800,,
4.0,True,"05 24, 2015",A2UUEV4MYOJY66,B000YFSR5G,,Fix-it Man,much wearing anything jeans . fit ok size . nice lounging around house .,Fleece Pants,1432425600,,
5.0,True,"02 4, 2015",A36GNVEQP92OPA,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Peter B. Thorp,"love 'em , plain frills pockets heavy good ol sweatpants .",Five Stars,1423008000,,
5.0,True,"10 25, 2017",A232J1FHOQI5YN,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Navy'}",Louis Robbio,good product price . used day problem .,Five Stars,1508889600,,
5.0,True,"10 14, 2017",A2ON4RYI9Z4SQ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Light Steel'}",Fhteacher,good fit even washing hot water force shrinking . 30 inch inseam 34 waist got medium size . note sweatpants thick good warm climates . good quality great price .,Good fit,1507939200,3,
4.0,True,"07 1, 2010",A3GJ3DJU1RXOHN,B000YFSR5G,,JCW,"great price product , though sizes tend bigger ( based mens size think ) . n't size chart refer ordering , ended buying two , difference size .",size runs big,1277942400,35,
5.0,True,"07 30, 2017",A232J1FHOQI5YN,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Light Steel'}",Louis Robbio,excellent value . comfortable .,Excellent Product,1501372800,,
5.0,True,"06 16, 2017",A1EZN3E9R322YJ,B000YFSR4W,"{'Size:': ' XXX-Large', 'Color:': ' Deep Royal'}",wayne ereira,"typical hanes quality . good weight , sized right , made pretty well",Typical Quality,1497571200,,
3.0,True,"04 18, 2017",A3T8NHQYBQSV1X,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Navy'}",Mark,waist string broke first time trying . luckily n't really need wast string would nice break . said pants fit expected comfortable . probably shop around next time make sweatpant purchase .,Don't sweat the pants,1492473600,,
5.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Charcoal Heather'}",jami,"fit perfectly . bought dark grey , n't fade",Five Stars,1492041600,,
3.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,fit great . fade bad,Three Stars,1492041600,,
4.0,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,give four stars pants pockets .,Four Stars,1491350400,,
3.0,True,"03 24, 2017",A1G0HYMR02WM2W,B000YFSR4W,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Cici Ciconia,average product . described .,Three Stars,1490313600,,
5.0,True,"03 11, 2017",A2BFZUQ2XV535H,B000YFSR4W,"{'Size:': ' Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,comfy fit,Five Stars,1489190400,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Sammy C.,nice pants small medium . return .,Returned also,1487635200,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Navy'}",Sammy C.,nice pants small medium . returned .,Returned,1487635200,,
4.0,True,"02 21, 2017",A1Y01U6OZLZE7I,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Heather Devine,"comfy . pockets , theyd awesome ! bought lounge around husband stolen . might buy another pair !",Comfy and warm.,1487635200,,
1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR4W,,Sondra McDonald,"terribly disappointed , pants way large legs , husband looked like wearing blown clown pants .","Was terribly disappointed, the pants were way too large in ...",1486512000,,
3.0,True,"02 1, 2017",A1G0HYMR02WM2W,B000YFSR4W,"{'Size:': ' XXX-Large', 'Color:': ' Light Steel'}",Cici Ciconia,described .,Three Stars,1485907200,,
5.0,True,"07 22, 2015",A3CNRM11BHAR1A,B0012DR1LU,,DD,havaiana 's best ! ! !,Five Stars,1437523200,,
5.0,True,"08 6, 2014",A3CNRM11BHAR1A,B0012DR1LU,,DD,perfect color !,I love Havaianas!,1407283200,,
1.0,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Black/White'}",AvidShopper,listened reviews . elastics hold .,One Star,1518998400,,
1.0,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' White/Black'}",AvidShopper,constantly rolls,One Star,1518998400,,
5.0,True,"09 26, 2017",A3BN0MRGRDKM0J,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",j.morris,superrrr thigh high . im 54 easily reaches 3/4 thigh ! !,Great!!! Very high!,1506384000,,
4.0,True,"10 31, 2015",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",AvidShopper,wish would roll .,Cute but will roll,1446249600,,
4.0,True,"01 29, 2016",A3HX4X3TIABWOV,B0014HA6VG,"{'Size:': ' One Size', 'Color:': ' Fireman (Red)'}",Denise A. Conte,"sadly , true red . 's definitely orange",Four Stars,1454025600,,
5.0,True,"01 22, 2016",A3HX4X3TIABWOV,B0014HA6VG,"{'Size:': ' One Size', 'Color:': ' Space Hero (Blue)'}",Denise A. Conte,"well made , soft , thick & colorful . bought gorgeous rich , red fireman 's scarf , . little fella quite fashion plate ! toasty , !","Well made, soft, thick & so very colorful ...",1453420800,,
3.0,True,"07 12, 2015",A1Z8U8IPBLBEU5,B0017LD0BM,{'Size:': ' 1.50'},Seth Hanson,pretty fashion great around house work .,Three Stars,1436659200,,
2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LD0BM,{'Size:': ' 2.50'},Peter B. Thorp,"'m sure shipped correct style . ones received lot clunkier expected , although quality fine .",Huh,1432166400,,
4.0,True,"12 29, 2014",A33GD4H5O1MK6S,B0017LD0BM,{'Size:': ' 3.25'},phil bensinger,excellent value,excellent value and quality,1419811200,,
3.0,True,"12 14, 2012",A12DWXDNZQTKXQ,B0017LD0BM,{'Size:': ' 2.75'},TDL Chicago,"fine value , particularly since lose many reading glasses . screws require constant tightening .",loose screws,1355443200,,
4.0,True,"12 25, 2009",A2VR6SWVSF6K4,B0017LD0BM,{'Size:': ' 2.25'},C. Schmitt,"handy many reading glasses reasonable price . like style reading glasses instead ones nose pieces , find style comfortable . glasses nice ... cheaper walmart !",Good Value,1261699200,,
3.0,True,"07 12, 2015",A1Z8U8IPBLBEU5,B0017LGD34,,Seth Hanson,pretty fashion great around house work .,Three Stars,1436659200,,
2.0,True,"05 21, 2015",A36GNVEQP92OPA,B0017LGD34,,Peter B. Thorp,"'m sure shipped correct style . ones received lot clunkier expected , although quality fine .",Huh,1432166400,,
4.0,True,"12 29, 2014",A33GD4H5O1MK6S,B0017LGD34,,phil bensinger,excellent value,excellent value and quality,1419811200,,
3.0,True,"12 14, 2012",A12DWXDNZQTKXQ,B0017LGD34,,TDL Chicago,"fine value , particularly since lose many reading glasses . screws require constant tightening .",loose screws,1355443200,,
4.0,True,"12 25, 2009",A2VR6SWVSF6K4,B0017LGD34,,C. Schmitt,"handy many reading glasses reasonable price . like style reading glasses instead ones nose pieces , find style comfortable . glasses nice ... cheaper walmart !",Good Value,1261699200,,
1.0,True,"03 12, 2018",A3QY3THQ42WSCQ,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,waaaay big,One Star,1520812800,,
5.0,True,"02 8, 2018",AGZ5OOZVDO194,B000YFSR5G,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Amazon Customer,comfortable,Five Stars,1518048000,,
4.0,True,"07 1, 2010",A3GJ3DJU1RXOHN,B000YFSR4W,,JCW,"great price product , though sizes tend bigger ( based mens size think ) . n't size chart refer ordering , ended buying two , difference size .",size runs big,1277942400,35,
5.0,True,"10 25, 2017",A232J1FHOQI5YN,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Navy'}",Louis Robbio,good product price . used day problem .,Five Stars,1508889600,,
5.0,True,"10 14, 2017",A2ON4RYI9Z4SQ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Light Steel'}",Fhteacher,good fit even washing hot water force shrinking . 30 inch inseam 34 waist got medium size . note sweatpants thick good warm climates . good quality great price .,Good fit,1507939200,3,
1.0,True,"03 12, 2018",A3QY3THQ42WSCQ,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,waaaay big,One Star,1520812800,,
5.0,True,"07 30, 2017",A232J1FHOQI5YN,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Light Steel'}",Louis Robbio,excellent value . comfortable .,Excellent Product,1501372800,,
5.0,True,"06 16, 2017",A1EZN3E9R322YJ,B000YFSR5G,"{'Size:': ' XXX-Large', 'Color:': ' Deep Royal'}",wayne ereira,"typical hanes quality . good weight , sized right , made pretty well",Typical Quality,1497571200,,
3.0,True,"04 18, 2017",A3T8NHQYBQSV1X,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Mark,waist string broke first time trying . luckily n't really need wast string would nice break . said pants fit expected comfortable . probably shop around next time make sweatpant purchase .,Don't sweat the pants,1492473600,,
5.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Charcoal Heather'}",jami,"fit perfectly . bought dark grey , n't fade",Five Stars,1492041600,,
3.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,fit great . fade bad,Three Stars,1492041600,,
4.0,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,give four stars pants pockets .,Four Stars,1491350400,,
3.0,True,"03 24, 2017",A1G0HYMR02WM2W,B000YFSR5G,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Cici Ciconia,average product . described .,Three Stars,1490313600,,
5.0,True,"02 8, 2018",AGZ5OOZVDO194,B000YFSR4W,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Amazon Customer,comfortable,Five Stars,1518048000,,
5.0,True,"03 11, 2017",A2BFZUQ2XV535H,B000YFSR5G,"{'Size:': ' Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,comfy fit,Five Stars,1489190400,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",Sammy C.,nice pants small medium . return .,Returned also,1487635200,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Sammy C.,nice pants small medium . returned .,Returned,1487635200,,
4.0,True,"02 21, 2017",A1Y01U6OZLZE7I,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Heather Devine,"comfy . pockets , theyd awesome ! bought lounge around husband stolen . might buy another pair !",Comfy and warm.,1487635200,,
1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR5G,,Sondra McDonald,"terribly disappointed , pants way large legs , husband looked like wearing blown clown pants .","Was terribly disappointed, the pants were way too large in ...",1486512000,,
3.0,True,"02 1, 2017",A1G0HYMR02WM2W,B000YFSR5G,"{'Size:': ' XXX-Large', 'Color:': ' Light Steel'}",Cici Ciconia,described .,Three Stars,1485907200,,
5.0,True,"01 23, 2017",A2BFZUQ2XV535H,B000YFSR5G,,Amazon Customer,comfy wearing home .,Five Stars,1485129600,,
5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B000YFSR5G,,ladybug,comfortable soft .,Hanes pants,1457395200,,
2.0,True,"10 26, 2015",A26TEJJ6YOGWMZ,B000YFSR5G,,Henry A.,fit well . comfortable . switched `` fruit loom '' . fruit loom somewhat oversized fit well comfortable .,"Was not comfortable. Switched to ""Fruit of the loom""",1445817600,,
3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B000YFSR5G,,Wildcat,"pockets huge , bottom pants go shoes",large with no pockets,1433980800,,
4.0,True,"05 24, 2015",A2UUEV4MYOJY66,B000YFSR5G,,Fix-it Man,much wearing anything jeans . fit ok size . nice lounging around house .,Fleece Pants,1432425600,,
5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B000YFSR5G,,ladybug,comfortable soft .,Hanes pants,1457395200,,
2.0,True,"10 26, 2015",A26TEJJ6YOGWMZ,B000YFSR5G,,Henry A.,fit well . comfortable . switched `` fruit loom '' . fruit loom somewhat oversized fit well comfortable .,"Was not comfortable. Switched to ""Fruit of the loom""",1445817600,,
3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B000YFSR5G,,Wildcat,"pockets huge , bottom pants go shoes",large with no pockets,1433980800,,
4.0,True,"05 24, 2015",A2UUEV4MYOJY66,B000YFSR5G,,Fix-it Man,much wearing anything jeans . fit ok size . nice lounging around house .,Fleece Pants,1432425600,,
5.0,True,"02 4, 2015",A36GNVEQP92OPA,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Navy'}",Peter B. Thorp,"love 'em , plain frills pockets heavy good ol sweatpants .",Five Stars,1423008000,,
5.0,True,"10 25, 2017",A232J1FHOQI5YN,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Navy'}",Louis Robbio,good product price . used day problem .,Five Stars,1508889600,,
5.0,True,"10 14, 2017",A2ON4RYI9Z4SQ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Light Steel'}",Fhteacher,good fit even washing hot water force shrinking . 30 inch inseam 34 waist got medium size . note sweatpants thick good warm climates . good quality great price .,Good fit,1507939200,3,
4.0,True,"07 1, 2010",A3GJ3DJU1RXOHN,B000YFSR5G,,JCW,"great price product , though sizes tend bigger ( based mens size think ) . n't size chart refer ordering , ended buying two , difference size .",size runs big,1277942400,35,
5.0,True,"07 30, 2017",A232J1FHOQI5YN,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Light Steel'}",Louis Robbio,excellent value . comfortable .,Excellent Product,1501372800,,
5.0,True,"06 16, 2017",A1EZN3E9R322YJ,B000YFSR4W,"{'Size:': ' XXX-Large', 'Color:': ' Deep Royal'}",wayne ereira,"typical hanes quality . good weight , sized right , made pretty well",Typical Quality,1497571200,,
3.0,True,"04 18, 2017",A3T8NHQYBQSV1X,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Navy'}",Mark,waist string broke first time trying . luckily n't really need wast string would nice break . said pants fit expected comfortable . probably shop around next time make sweatpant purchase .,Don't sweat the pants,1492473600,,
5.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Charcoal Heather'}",jami,"fit perfectly . bought dark grey , n't fade",Five Stars,1492041600,,
3.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,fit great . fade bad,Three Stars,1492041600,,
4.0,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,give four stars pants pockets .,Four Stars,1491350400,,
3.0,True,"03 24, 2017",A1G0HYMR02WM2W,B000YFSR4W,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Cici Ciconia,average product . described .,Three Stars,1490313600,,
5.0,True,"03 11, 2017",A2BFZUQ2XV535H,B000YFSR4W,"{'Size:': ' Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,comfy fit,Five Stars,1489190400,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Sammy C.,nice pants small medium . return .,Returned also,1487635200,,
2.0,True,"02 21, 2017",ABX2R8Q6GBTJ8,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Navy'}",Sammy C.,nice pants small medium . returned .,Returned,1487635200,,
4.0,True,"02 21, 2017",A1Y01U6OZLZE7I,B000YFSR4W,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Heather Devine,"comfy . pockets , theyd awesome ! bought lounge around husband stolen . might buy another pair !",Comfy and warm.,1487635200,,
1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR4W,,Sondra McDonald,"terribly disappointed , pants way large legs , husband looked like wearing blown clown pants .","Was terribly disappointed, the pants were way too large in ...",1486512000,,
3.0,True,"02 1, 2017",A1G0HYMR02WM2W,B000YFSR4W,"{'Size:': ' XXX-Large', 'Color:': ' Light Steel'}",Cici Ciconia,described .,Three Stars,1485907200,,
5.0,True,"07 22, 2015",A3CNRM11BHAR1A,B0012DR1LU,,DD,havaiana 's best ! ! !,Five Stars,1437523200,,
